username,first_name,last_name,middle_name,email,gender,birth_date,mobile_number,department
2021-8047-MN-0,Linell,Vidal ,Pacheco ,lpvidal@iskolarngbayan.pup.edu.ph,F,2003-06-30,(0917) 6579560,BSAPMATH
2021-8795-MN-0,Della,de Ocampo ,Gatchalián ,dgde ocampo@iskolarngbayan.pup.edu.ph,F,2002-10-24,(0927) 3196180,BSOA
2021-3796-MN-0,Sylvana,Bello ,Valdez ,svbello@iskolarngbayan.pup.edu.ph,M,2002-04-16,(0915) 8113956,BSECE
2021-5815-MN-0,Lynetta,Espino ,Jacob ,ljespino@iskolarngbayan.pup.edu.ph,M,2004-07-29,(0906) 3875832,BSIE
2021-5434-MN-0,Terea,Acosta ,Santos ,tsacosta@iskolarngbayan.pup.edu.ph,M,2003-01-22,(0978) 7516647,MEM-IL
2021-9122-MN-0,Martia,Meneses ,de Ocampo ,mdmeneses@iskolarngbayan.pup.edu.ph,M,2002-06-25,(0955) 5714512,BTLEd-ICT
2021-9861-MN-0,Jamorris,Sagun ,Lacson ,jlsagun@iskolarngbayan.pup.edu.ph,M,2004-11-27,(0936) 8769005,ABF
2021-2808-MN-0,Lucas,Ariola ,Billones ,lbariola@iskolarngbayan.pup.edu.ph,F,2004-05-07,(0963) 1594010,BEEd
2021-4336-MN-0,Manfred,Mayo ,Mahilum ,mmmayo@iskolarngbayan.pup.edu.ph,M,2004-11-07,(0997) 8987157,BSBAHRM
2021-0473-MN-0,Shelby,Ballesteros ,Madriaga ,smballesteros@iskolarngbayan.pup.edu.ph,F,2004-12-07,(0936) 6589564,ABF
2021-3210-MN-0,Tylesha,Gómez ,Lucero ,tlgómez@iskolarngbayan.pup.edu.ph,M,2003-01-10,(0999) 8475361,BAPS
2021-4482-MN-0,Doran,Ibrahim ,Paredes ,dpibrahim@iskolarngbayan.pup.edu.ph,M,2003-12-29,(0906) 5697096,BAH
2021-0558-MN-0,Breianna,Guevarra ,Madriaga ,bmguevarra@iskolarngbayan.pup.edu.ph,F,2002-11-05,(0974) 1946910,BSIT
2021-4072-MN-0,Gardenia,Salonga ,Delima ,gdsalonga@iskolarngbayan.pup.edu.ph,M,2002-11-25,(0945) 5529934,BSECE
2021-5894-MN-0,Shanin,Calderón ,Ali ,sacalderón@iskolarngbayan.pup.edu.ph,F,2004-07-24,(0917) 3640440,BSIT
2021-5512-MN-0,Jarvis,Peralta ,Crisóstomo ,jcperalta@iskolarngbayan.pup.edu.ph,F,2002-07-31,(0917) 1534741,BA Broadcasting
2021-4126-MN-0,Arnoldo,Española ,Ventura ,avespañola@iskolarngbayan.pup.edu.ph,M,2004-06-01,(0998) 4567351,BSCS
2021-2830-MN-0,Wing,Pacheco ,Abdullah ,wapacheco@iskolarngbayan.pup.edu.ph,M,2002-07-20,(0975) 3956525,JD
2021-6761-MN-0,Conard,Sabado ,Usman ,cusabado@iskolarngbayan.pup.edu.ph,F,2003-06-14,(0977) 5071637,JD
2021-9414-MN-0,Noah,Mejía ,Viernes ,nvmejía@iskolarngbayan.pup.edu.ph,F,2002-09-20,(0997) 8847535,BSPHY
2021-2859-MN-0,Kurt,Mahinay ,Marquez ,kmmahinay@iskolarngbayan.pup.edu.ph,M,2003-12-09,(0906) 6759005,BSBAFM
2021-4621-MN-0,Cecile,Mahilum ,Constantino ,ccmahilum@iskolarngbayan.pup.edu.ph,M,2003-04-07,(0935) 7275558,BPE
2021-3058-MN-0,Tyronica,Cervantes ,Rubio ,trcervantes@iskolarngbayan.pup.edu.ph,M,2002-08-21,(0945) 8523404,BLIS
2021-1794-MN-0,Mala,Frias ,Ancheta ,mafrias@iskolarngbayan.pup.edu.ph,F,2003-04-13,(0979) 1671920,PBDE
2021-3893-MN-0,Ric,Miranda ,Arellano ,ramiranda@iskolarngbayan.pup.edu.ph,M,2003-02-20,(0978) 4965550,BTLEd-ICT
2021-6671-MN-0,Imberly,Gómez ,Alejandro ,iagómez@iskolarngbayan.pup.edu.ph,M,2004-04-18,(0936) 3454909,BSOA
2021-5291-MN-0,Roger,dela Rosa ,Collado ,rcdela rosa@iskolarngbayan.pup.edu.ph,F,2002-04-21,(0975) 8933734,BSENTREP
2021-1262-MN-0,Froylan,Porras ,Fuentes ,ffporras@iskolarngbayan.pup.edu.ph,F,2003-08-27,(0926) 7119282,BPEA
2021-0701-MN-0,Kaipo,Lozada ,Mohammad ,kmlozada@iskolarngbayan.pup.edu.ph,F,2004-07-31,(0915) 6027680,BACR
2021-5413-MN-0,Mishell,Villena ,Tolentino ,mtvillena@iskolarngbayan.pup.edu.ph,F,2004-11-10,(0979) 5089632,PBDE
2021-5002-MN-0,Rodrick,de Torres ,Ancheta ,rade torres@iskolarngbayan.pup.edu.ph,F,2004-02-01,(0999) 1643325,MAED-TCA
2021-6539-MN-0,Sharnay,Panes ,Vidal ,svpanes@iskolarngbayan.pup.edu.ph,M,2004-10-28,(0976) 5688165,BSTM
2021-5071-MN-0,Bridgett,Advíncula ,Arroyo ,baadvíncula@iskolarngbayan.pup.edu.ph,M,2003-08-22,(0937) 1277619,DEET
2021-8709-MN-0,Amon,Porras ,Hilario ,ahporras@iskolarngbayan.pup.edu.ph,M,2002-02-13,(0954) 4271861,MLIS
2021-1157-MN-0,Junita,Samonte ,Hernández ,jhsamonte@iskolarngbayan.pup.edu.ph,M,2004-08-07,(0997) 1717337,BAPE
2021-6284-MN-0,Jeresa,Lee ,Go ,jglee@iskolarngbayan.pup.edu.ph,F,2003-05-05,(0974) 3622276,BSCS
2021-7703-MN-0,Liseth,Manalo ,Delima ,ldmanalo@iskolarngbayan.pup.edu.ph,F,2003-10-28,(0955) 2440270,BADPR
2021-9171-MN-0,Kallan,Chan ,Bustamante ,kbchan@iskolarngbayan.pup.edu.ph,M,2003-11-20,(0927) 3710931,DEET
2021-2215-MN-0,Towanda,Manabat ,Florendo ,tfmanabat@iskolarngbayan.pup.edu.ph,F,2003-01-28,(0975) 3106417,DOMT
2021-0791-MN-0,Camdon,Sales ,Montero ,cmsales@iskolarngbayan.pup.edu.ph,M,2003-12-12,(0905) 2233283,MPA
2021-3946-MN-0,Kaylen,Mangubat ,Cabrera ,kcmangubat@iskolarngbayan.pup.edu.ph,M,2002-06-05,(0964) 6888080,MAEd-ME
2021-4432-MN-0,Charmane,Ávila ,Tamayo ,ctávila@iskolarngbayan.pup.edu.ph,M,2002-04-29,(0999) 8010254,MAEd-ME
2021-2030-MN-0,Twanna,Villareal ,Pérez ,tpvillareal@iskolarngbayan.pup.edu.ph,M,2004-07-18,(0945) 7344691,BSIT
2021-1528-MN-0,Ronny,Dizon ,Dionisio ,rddizon@iskolarngbayan.pup.edu.ph,M,2002-01-31,(0963) 4027540,BSENTREP
2021-6267-MN-0,Biran,Murillo ,Dy ,bdmurillo@iskolarngbayan.pup.edu.ph,F,2002-09-20,(0916) 9602886,DEM
2021-9277-MN-0,Shannan,Meneses ,Romano ,srmeneses@iskolarngbayan.pup.edu.ph,F,2003-02-16,(0974) 2465121,BTLEd-IA
2021-4356-MN-0,Yechezkel,Francisco ,Guevarra ,ygfrancisco@iskolarngbayan.pup.edu.ph,M,2004-02-19,(0963) 1951342,BSESS
2021-0016-MN-0,Lacorey,Murillo ,Castañeda ,lcmurillo@iskolarngbayan.pup.edu.ph,M,2003-03-22,(0997) 9325462,MPES
2021-7206-MN-0,Tasheena,Lozada ,Conde ,tclozada@iskolarngbayan.pup.edu.ph,M,2004-09-11,(0963) 6599858,MBA
2021-6433-MN-0,Sabreen,Campos ,Fernando ,sfcampos@iskolarngbayan.pup.edu.ph,F,2002-12-09,(0978) 6215643,BAPE
2021-0078-MN-0,Ethen,Cristóbal ,Rojas ,ercristóbal@iskolarngbayan.pup.edu.ph,M,2004-03-20,(0978) 5936787,BSCHEM
2021-6998-MN-0,Lenard,Múñoz ,de Villa ,ldmúñoz@iskolarngbayan.pup.edu.ph,F,2002-09-14,(0997) 6836828,BEEd
2021-4789-MN-0,Servando,Rodrigo ,Arceo ,sarodrigo@iskolarngbayan.pup.edu.ph,F,2004-03-11,(0936) 8502263,MLIS
2021-6258-MN-0,Tacoya,Ancheta ,Pepito ,tpancheta@iskolarngbayan.pup.edu.ph,F,2004-01-21,(0964) 1335849,JD
2021-7918-MN-0,Darus,Tenorio ,Solano ,dstenorio@iskolarngbayan.pup.edu.ph,F,2004-12-31,(0916) 2253606,BADPR
2021-2314-MN-0,Cutter,de Chávez ,José ,cjde chávez@iskolarngbayan.pup.edu.ph,M,2003-10-17,(0975) 6661206,BSCHEM
2021-7442-MN-0,Rebeca,Luna ,García ,rgluna@iskolarngbayan.pup.edu.ph,F,2004-10-28,(0935) 8342073,MAELT
2021-3538-MN-0,Dawnell,Macaraeg ,San Pedro ,dsmacaraeg@iskolarngbayan.pup.edu.ph,F,2003-05-25,(0953) 5948588,BACR
2021-5044-MN-0,Brina,Alegre ,Manalo ,bmalegre@iskolarngbayan.pup.edu.ph,M,2004-11-17,(0965) 8235241,BSTM
2021-0490-MN-0,Canda,Imperial ,Cristóbal ,ccimperial@iskolarngbayan.pup.edu.ph,F,2004-07-02,(0997) 2101477,BSSTAT
2021-3237-MN-0,Racine,Omar ,Ibrahim ,riomar@iskolarngbayan.pup.edu.ph,F,2003-12-11,(0915) 3066991,BSEP
2021-5864-MN-0,Jeni,Pelayo ,Hernández ,jhpelayo@iskolarngbayan.pup.edu.ph,M,2002-05-06,(0964) 2116276,BSE
2021-2990-MN-0,Anahita,Navarro ,Lacson ,alnavarro@iskolarngbayan.pup.edu.ph,F,2002-05-19,(0955) 7754211,BA Broadcasting
2021-0398-MN-0,Deane,Villafuerte ,Tenorio ,dtvillafuerte@iskolarngbayan.pup.edu.ph,M,2002-09-11,(0977) 9206685,BSCE
2021-8873-MN-0,Reiko,Rodríguez ,Soria ,rsrodríguez@iskolarngbayan.pup.edu.ph,F,2002-07-04,(0906) 5656654,BADPR
2021-9723-MN-0,Jazman,Santos ,Manabat ,jmsantos@iskolarngbayan.pup.edu.ph,M,2003-12-21,(0974) 1640280,BSEE
2021-2682-MN-0,Katerina,Manuel ,Moreno ,kmmanuel@iskolarngbayan.pup.edu.ph,F,2004-01-26,(0954) 5305069,BSAPMATH
2021-4921-MN-0,Janiece,Carreón ,Lao ,jlcarreón@iskolarngbayan.pup.edu.ph,F,2003-06-21,(0998) 3929556,ABLCS
2021-9030-MN-0,Nyle,Casas ,Meneses ,nmcasas@iskolarngbayan.pup.edu.ph,M,2003-01-15,(0927) 5020977,BPE
2021-8702-MN-0,Taliah,Andrés ,Delima ,tdandrés@iskolarngbayan.pup.edu.ph,F,2004-04-23,(0915) 9419348,BAJ
2021-4527-MN-0,Britany,Tamayo ,Torres ,bttamayo@iskolarngbayan.pup.edu.ph,F,2002-11-04,(0997) 3617368,DEM
2021-6153-MN-0,Johnanna,de Vera ,Fernández ,jfde vera@iskolarngbayan.pup.edu.ph,F,2003-07-07,(0998) 1691217,DBA
2021-1758-MN-0,Rahsaan,Bustamante ,del Mundo ,rdbustamante@iskolarngbayan.pup.edu.ph,F,2003-06-03,(0965) 6002333,BTLEd-ICT
2021-4935-MN-0,Ennis,Ismael ,Bóndoc ,ebismael@iskolarngbayan.pup.edu.ph,F,2004-05-24,(0935) 6539728,ABLCS
2021-6489-MN-0,Dianira,Valerio ,Bernardo ,dbvalerio@iskolarngbayan.pup.edu.ph,F,2004-10-04,(0975) 6188565,BAPE
2021-5768-MN-0,Jonathandavid,Pancho ,Mójica ,jmpancho@iskolarngbayan.pup.edu.ph,M,2002-04-02,(0926) 5376838,BPEA
2021-8745-MN-0,Davonne,Coronel ,Cariaga ,dccoronel@iskolarngbayan.pup.edu.ph,M,2002-12-31,(0977) 1220517,BAIS
2021-0039-MN-0,Domineque,Acuña ,Meneses ,dmacuña@iskolarngbayan.pup.edu.ph,M,2002-08-31,(0974) 8836719,MPES
2021-0857-MN-0,Ronalda,Solano ,Basco ,rbsolano@iskolarngbayan.pup.edu.ph,M,2002-10-20,(0976) 5473742,BSSTAT
2021-1580-MN-0,Abena,Cariaga ,Porras ,apcariaga@iskolarngbayan.pup.edu.ph,M,2004-09-16,(0945) 7156641,BSCpE
2021-7765-MN-0,Hollylynn,Benito ,Tolentino ,htbenito@iskolarngbayan.pup.edu.ph,M,2003-06-19,(0977) 7444628,BSECE
2021-6966-MN-0,Zeno,de Ocampo ,Toledo ,ztde ocampo@iskolarngbayan.pup.edu.ph,F,2004-01-21,(0964) 9781450,MBA
2021-3669-MN-0,Arpan,de los Santos ,Ventura ,avde los santos@iskolarngbayan.pup.edu.ph,M,2002-12-22,(0964) 8519530,BSEd-MATH
2021-5971-MN-0,Pinchas,Alfonso ,Castañeda ,pcalfonso@iskolarngbayan.pup.edu.ph,M,2003-08-31,(0953) 3795366,BSND
2021-8040-MN-0,Michole,Crisóstomo ,Paredes ,mpcrisóstomo@iskolarngbayan.pup.edu.ph,M,2003-06-21,(0998) 9321742,DMET
2021-2501-MN-0,Cameron,Juan ,Yu ,cyjuan@iskolarngbayan.pup.edu.ph,F,2004-04-25,(0955) 2504546,BTLEd-HE
2021-1801-MN-0,Johanthan,Punzalán ,Briones ,jbpunzalán@iskolarngbayan.pup.edu.ph,M,2004-11-03,(0963) 4901311,BSID
2021-4793-MN-0,Rickey,Cano ,Manzano ,rmcano@iskolarngbayan.pup.edu.ph,F,2004-01-19,(0964) 4948400,BSE
2021-5627-MN-0,Daron,Blanco ,Sotto ,dsblanco@iskolarngbayan.pup.edu.ph,M,2004-11-15,(0999) 2715632,BSPSY
2021-3995-MN-0,Master,Calma ,Ruiz ,mrcalma@iskolarngbayan.pup.edu.ph,F,2003-05-20,(0915) 6893871,MEM-IL
2021-7734-MN-0,Jaclin,Policarpio ,Magpantay ,jmpolicarpio@iskolarngbayan.pup.edu.ph,M,2004-07-20,(0935) 1650155,BAJ
2021-2516-MN-0,Lary,Borja ,Ponce ,lpborja@iskolarngbayan.pup.edu.ph,M,2003-06-02,(0964) 4260736,BSBAHRM
2021-9555-MN-0,Kaitrin,Cariaga ,Gatchalián ,kgcariaga@iskolarngbayan.pup.edu.ph,F,2003-06-19,(0997) 3471256,BSEd-ENG
2021-9570-MN-0,Lalita,Rivera ,Basa ,lbrivera@iskolarngbayan.pup.edu.ph,F,2004-12-30,(0945) 3924759,MPES
2021-7225-MN-0,Kryste,Sotto ,Velasco ,kvsotto@iskolarngbayan.pup.edu.ph,M,2004-05-08,(0905) 7615983,MEM-EL
2021-2344-MN-0,Serrina,Mahusay ,Punzalán ,spmahusay@iskolarngbayan.pup.edu.ph,F,2002-06-23,(0965) 8444510,BSID
2021-9675-MN-0,Yahya,Santos ,Cordero ,ycsantos@iskolarngbayan.pup.edu.ph,F,2003-10-21,(0915) 1318824,BSEd-ENG
2021-4780-MN-0,Katina,Arevalo ,Gálvez ,kgarevalo@iskolarngbayan.pup.edu.ph,M,2003-09-16,(0963) 3718084,BSFT
2021-7763-MN-0,Avia,Alfonso ,San Pedro ,asalfonso@iskolarngbayan.pup.edu.ph,F,2003-06-09,(0974) 3413219,BSMA
2021-2935-MN-0,Alvaro,Viernes ,Fuentes ,afviernes@iskolarngbayan.pup.edu.ph,F,2002-10-01,(0979) 3544303,DCET
2021-7398-MN-0,Kierston,Castillo ,Marcos ,kmcastillo@iskolarngbayan.pup.edu.ph,F,2003-03-25,(0915) 7369417,BSA
2021-2984-MN-0,Bowen,Castro,Borja ,bbcastro@iskolarngbayan.pup.edu.ph,F,2004-10-17,(0915) 2098667,BEEd
2021-8728-MN-0,Shaelyn,Teves ,Alfaro ,sateves@iskolarngbayan.pup.edu.ph,F,2002-01-06,(0999) 6476012,MAELT
2021-8345-MN-0,Fallen,Mayo ,Carandáng ,fcmayo@iskolarngbayan.pup.edu.ph,M,2002-03-07,(0997) 3105431,BSIE
2021-2595-MN-0,Spenser,Bóndoc ,Arceo ,sabóndoc@iskolarngbayan.pup.edu.ph,M,2003-10-19,(0963) 5319502,BSBIO
2021-6586-MN-0,Vallerie,Dizon ,Villar ,vvdizon@iskolarngbayan.pup.edu.ph,M,2002-11-12,(0955) 1394329,BSPSY
2021-8478-MN-0,Isha,Martínez ,Chan ,icmartínez@iskolarngbayan.pup.edu.ph,M,2004-02-24,(0998) 6053639,BSEE
2021-4038-MN-0,Courey,Bermúdez ,Sunga ,csbermúdez@iskolarngbayan.pup.edu.ph,F,2004-07-01,(0955) 1022415,BSCE
2021-5708-MN-0,Josianne,Encarnación ,Panganiban ,jpencarnación@iskolarngbayan.pup.edu.ph,F,2002-09-17,(0955) 3539533,BAS
2021-5920-MN-0,Eizabeth,Andrade ,Barrios ,ebandrade@iskolarngbayan.pup.edu.ph,M,2002-09-11,(0915) 8191136,BSC
2021-7569-MN-0,Christain,dela Peña ,Crisóstomo ,ccdela peña@iskolarngbayan.pup.edu.ph,F,2003-02-14,(0955) 8552987,BSECE
2021-7318-MN-0,Xylina,Cariño ,Villamor ,xvcariño@iskolarngbayan.pup.edu.ph,M,2004-11-22,(0977) 6225236,BSEd-FIL
2021-3673-MN-0,Lataya,Patricio ,Barrios ,lbpatricio@iskolarngbayan.pup.edu.ph,F,2002-10-11,(0976) 3092070,BAJ
2021-4753-MN-0,Audrina,Bustamante ,Guevarra ,agbustamante@iskolarngbayan.pup.edu.ph,M,2003-07-24,(0945) 7496533,DBA
2021-2819-MN-0,Earnestine,Ibrahim ,Fernando ,efibrahim@iskolarngbayan.pup.edu.ph,M,2003-11-28,(0998) 5937032,DPA
2021-6521-MN-0,Zeus,Sotto ,Padua ,zpsotto@iskolarngbayan.pup.edu.ph,M,2002-08-17,(0998) 3991893,AB-PHILO
2021-5700-MN-0,Toneka,Verano ,Salonga ,tsverano@iskolarngbayan.pup.edu.ph,F,2004-07-22,(0935) 7620082,BSE
2021-8409-MN-0,Priti,Aguinaldo ,Tolentino ,ptaguinaldo@iskolarngbayan.pup.edu.ph,F,2004-03-14,(0974) 5264000,BTLEd-HE
2021-0946-MN-0,Telisha,Centeno ,Calma ,tccenteno@iskolarngbayan.pup.edu.ph,M,2002-11-03,(0906) 1642850,DEET
2021-2145-MN-0,Yetunde,de los Santos ,Andal ,yade los santos@iskolarngbayan.pup.edu.ph,M,2004-06-29,(0975) 7792876,ABLCS
2021-1993-MN-0,Anas,Rodríguez ,Bermúdez ,abrodríguez@iskolarngbayan.pup.edu.ph,M,2003-01-31,(0935) 1655105,BLIS
2021-8049-MN-0,Cruz,Policarpio ,Benito ,cbpolicarpio@iskolarngbayan.pup.edu.ph,F,2003-08-30,(0999) 3423006,BSBAHRM
2021-4201-MN-0,Saroun,Calma ,Basilio ,sbcalma@iskolarngbayan.pup.edu.ph,M,2002-06-15,(0916) 5639513,BSBAHRM
2021-0341-MN-0,Labrian,Cañete ,Canlas ,lccañete@iskolarngbayan.pup.edu.ph,M,2002-06-07,(0974) 4387558,BAIS
2021-8229-MN-0,Thelma,Uy ,Villafuerte ,tvuy@iskolarngbayan.pup.edu.ph,F,2002-01-31,(0927) 2031563,BSMA
2021-5404-MN-0,January,Ramírez ,Villar ,jvramírez@iskolarngbayan.pup.edu.ph,F,2003-06-11,(0997) 7632459,BSEd-MATH
2021-2361-MN-0,Paola,Rosales ,Padua ,pprosales@iskolarngbayan.pup.edu.ph,M,2002-01-12,(0997) 4295714,MBA
2021-7200-MN-0,Shani,Concepción ,Laurente ,slconcepción@iskolarngbayan.pup.edu.ph,M,2003-06-29,(0936) 3733119,BPE
2021-0937-MN-0,Adler,Pascual ,Gamboa ,agpascual@iskolarngbayan.pup.edu.ph,M,2002-08-19,(0998) 2320342,BSBAHRM
2021-2701-MN-0,Mattison,Padilla ,Villarín ,mvpadilla@iskolarngbayan.pup.edu.ph,F,2004-04-07,(0978) 3750641,BSCpE
2021-0816-MN-0,Ramar,Estrada ,dela Cruz ,rdestrada@iskolarngbayan.pup.edu.ph,F,2003-11-29,(0974) 4742698,BSAPMATH
2021-8992-MN-0,Rhesa,Saysón ,Reyes ,rrsaysón@iskolarngbayan.pup.edu.ph,F,2003-05-18,(0927) 9580777,BSCE
2021-4510-MN-0,Kelvin,Asis ,Rubio ,krasis@iskolarngbayan.pup.edu.ph,M,2004-11-14,(0977) 4008344,BSHM
2021-9337-MN-0,Kellymarie,Sultan ,de Villa ,kdsultan@iskolarngbayan.pup.edu.ph,M,2004-12-01,(0955) 5614537,BTLEd-IA
2021-5148-MN-0,Aaryn,Chua ,Tolentino ,atchua@iskolarngbayan.pup.edu.ph,F,2002-01-22,(0998) 1200444,BSMA
2021-6397-MN-0,Callista,Dionisio ,Santiago ,csdionisio@iskolarngbayan.pup.edu.ph,M,2003-02-28,(0973) 5743428,BAIS
2021-0853-MN-0,Irving,Malabanan ,Santiago ,ismalabanan@iskolarngbayan.pup.edu.ph,M,2004-05-31,(0973) 7994903,MAED-TCA
2021-6437-MN-0,Daymond,Advíncula ,Ferrer ,dfadvíncula@iskolarngbayan.pup.edu.ph,F,2003-01-29,(0978) 1256195,BSOA
2021-2607-MN-0,Dustine,Hilario ,Borromeo ,dbhilario@iskolarngbayan.pup.edu.ph,F,2004-12-17,(0953) 6901408,DPA
2021-5881-MN-0,Dushawn,Alonzo ,Cariaga ,dcalonzo@iskolarngbayan.pup.edu.ph,F,2002-08-02,(0974) 8777050,BS-ARCH
2021-3890-MN-0,Brittain,Amante ,de Luna ,bdamante@iskolarngbayan.pup.edu.ph,M,2002-11-04,(0975) 9125284,MEM-IL
2021-7309-MN-0,Tierra,Dimaano ,Donato ,tddimaano@iskolarngbayan.pup.edu.ph,M,2002-11-12,(0926) 2345207,BEEd
2021-8497-MN-0,Bassem,Vidal ,Gómez ,bgvidal@iskolarngbayan.pup.edu.ph,F,2004-03-10,(0964) 7066510,BS-ARCH
2021-3969-MN-0,Olando,Collado ,Julián ,ojcollado@iskolarngbayan.pup.edu.ph,M,2004-06-15,(0998) 8761890,BSOA
2021-8111-MN-0,Benjaman,Ferrer ,Sotto ,bsferrer@iskolarngbayan.pup.edu.ph,M,2003-05-24,(0905) 4907793,PBDE
2021-6982-MN-0,Dawana,Calma ,Figueroa ,dfcalma@iskolarngbayan.pup.edu.ph,F,2002-10-16,(0936) 5249910,BS-ARCH
2021-0159-MN-0,Treyvon,Silvestre ,Gonzaga ,tgsilvestre@iskolarngbayan.pup.edu.ph,F,2004-02-05,(0935) 6574567,DICT
2021-9954-MN-0,Erlinda,Delgado ,Sarmiento ,esdelgado@iskolarngbayan.pup.edu.ph,M,2003-06-28,(0926) 5808445,BAPS
2021-6442-MN-0,Oluwakemi,Tuazon ,Paredes ,optuazon@iskolarngbayan.pup.edu.ph,F,2004-08-10,(0935) 7917643,BA Broadcasting
2021-4298-MN-0,Raffael,Espíritu ,Samonte ,rsespíritu@iskolarngbayan.pup.edu.ph,F,2002-07-07,(0974) 6633584,BPA
2021-5023-MN-0,Sherece,Dizon ,Rosario ,srdizon@iskolarngbayan.pup.edu.ph,F,2003-11-26,(0916) 3519465,MLIS
2021-9474-MN-0,Derek,de Vera ,Amante ,dade vera@iskolarngbayan.pup.edu.ph,F,2004-09-15,(0975) 1949154,BECEd
2021-1842-MN-0,Atiba,de León ,Cortés ,acde león@iskolarngbayan.pup.edu.ph,F,2004-11-22,(0935) 1182182,BAJ
2021-1838-MN-0,Kaeleigh,Asunción ,Villamor ,kvasunción@iskolarngbayan.pup.edu.ph,F,2003-10-26,(0916) 6081257,DEM
2021-4444-MN-0,Chivonne,Marcelo ,Bernal ,cbmarcelo@iskolarngbayan.pup.edu.ph,M,2003-05-03,(0915) 4835419,BAS
2021-6686-MN-0,Adrielle,Buenaventura ,Tecson ,atbuenaventura@iskolarngbayan.pup.edu.ph,M,2003-03-10,(0965) 9593719,BSHM
2021-5567-MN-0,Collis,Salonga ,Suárez ,cssalonga@iskolarngbayan.pup.edu.ph,M,2004-04-26,(0906) 2118599,BSCS
2021-0088-MN-0,Ameen,Saysón ,Romano ,arsaysón@iskolarngbayan.pup.edu.ph,M,2002-02-02,(0936) 3143971,BSBAFM
2021-5601-MN-0,Janay,Díaz ,Soria ,jsdíaz@iskolarngbayan.pup.edu.ph,M,2004-09-22,(0973) 9521149,BTLEd-ICT
2021-0799-MN-0,Tajuan,David ,Saavedra ,tsdavid@iskolarngbayan.pup.edu.ph,M,2002-12-09,(0965) 9685875,BSEd-FIL
2021-3665-MN-0,Shailyn,Ariola ,Billones ,sbariola@iskolarngbayan.pup.edu.ph,M,2003-02-03,(0977) 6292588,BSAPMATH
2021-8333-MN-0,Carlen,Apostol ,López ,clapostol@iskolarngbayan.pup.edu.ph,F,2004-08-15,(0979) 1000193,AB-PHILO
2021-9088-MN-0,Brianne,Trinidad ,Aragón ,batrinidad@iskolarngbayan.pup.edu.ph,F,2002-09-13,(0964) 2317701,PBDE
2021-2527-MN-0,Halena,Mangubat ,Mejía ,hmmangubat@iskolarngbayan.pup.edu.ph,M,2002-09-09,(0954) 8474278,BSCpE
2021-5625-MN-0,Malka,Lázaro ,Castor ,mclázaro@iskolarngbayan.pup.edu.ph,M,2003-01-18,(0926) 2809398,BSSTAT
2021-5997-MN-0,Betsy,Pineda ,Santos ,bspineda@iskolarngbayan.pup.edu.ph,M,2004-09-16,(0927) 3118659,BSBIO
2021-0839-MN-0,Alexsander,Guzmán ,Delfín ,adguzmán@iskolarngbayan.pup.edu.ph,M,2003-07-01,(0936) 6945798,DECET
2021-1449-MN-0,Hanifah,Acuña ,Marcelino ,hmacuña@iskolarngbayan.pup.edu.ph,M,2004-01-21,(0915) 4606016,BSC
2021-2786-MN-0,Lamel,Estrada ,Guevarra ,lgestrada@iskolarngbayan.pup.edu.ph,F,2004-08-05,(0906) 2829565,BSTM
2021-0689-MN-0,Stephonie,Sy ,Nolasco ,snsy@iskolarngbayan.pup.edu.ph,M,2003-09-03,(0927) 8428292,BSBAFM
2021-0955-MN-0,Curits,Vega ,de Jesús ,cdvega@iskolarngbayan.pup.edu.ph,F,2002-08-03,(0936) 9256222,BAIS
2021-7726-MN-0,Tashelle,Mahusay ,Policarpio ,tpmahusay@iskolarngbayan.pup.edu.ph,F,2002-01-04,(0915) 8099280,BSEd-ENG
2021-7880-MN-0,Tyne,Guinto ,Morales ,tmguinto@iskolarngbayan.pup.edu.ph,M,2004-07-20,(0975) 3745689,BSESS
2021-4084-MN-0,Christene,Labrador ,Manuel ,cmlabrador@iskolarngbayan.pup.edu.ph,F,2003-03-08,(0926) 4636580,ABF
2021-4889-MN-0,Latarsha,Luna ,Castor ,lcluna@iskolarngbayan.pup.edu.ph,F,2002-05-14,(0917) 2091314,BSTRM
2021-2734-MN-0,Arsenio,Carreón ,Ledesma ,alcarreón@iskolarngbayan.pup.edu.ph,F,2002-07-18,(0979) 7615106,BSMATH
2021-7311-MN-0,Laretha,Pineda ,Trinidad ,ltpineda@iskolarngbayan.pup.edu.ph,M,2002-11-14,(0935) 3821569,MBE
2021-6250-MN-0,Jaycob,Cariaga ,Romano ,jrcariaga@iskolarngbayan.pup.edu.ph,F,2002-07-01,(0937) 6395674,BSCHEM
2021-5855-MN-0,Carolee,Bravo ,Benito ,cbbravo@iskolarngbayan.pup.edu.ph,F,2003-12-27,(0937) 5797056,MAELT
2021-0551-MN-0,Taesha,Mójica ,Tobias ,ttmójica@iskolarngbayan.pup.edu.ph,F,2003-01-22,(0998) 9279103,DMET
2021-9033-MN-0,Lavarr,Delima ,Mójica ,lmdelima@iskolarngbayan.pup.edu.ph,F,2004-08-16,(0965) 2239585,BAPE
2021-4523-MN-0,Laportia,del Mundo ,Osorio ,lodel mundo@iskolarngbayan.pup.edu.ph,F,2002-11-19,(0973) 1293370,BSND
2021-9005-MN-0,Juline,Raymundo ,Plaza ,jpraymundo@iskolarngbayan.pup.edu.ph,M,2002-11-16,(0916) 6245379,DCET
